Document ID;purchase_date;total_items;total_payment;user_id
jHxN8yvlnpgzmIT8ZZcO;2024-06-25T16:45:45.400;1;122000;"""e3a1ae55-b4a2-426e-8083-07d1f665d684"""
jKtru4TvBDBmFJOKeJqN;2024-06-26T18:30:00.600;5;412815;"""7becd5c3-9969-4516-ad1c-569ae59584c8"""
jNTrJXsXmOqKeV8YWVap;2024-06-20T19:45:15.800;9;1084000;"""dd5c3c3e-5b86-4c45-b3ba-a9087177585c"""
jO0s8iG2NIpdwVJ7mkZP;2024-06-17T21:30:30.999;7;568000;"""57b067f7-a92a-4330-85a0-55567e07c430"""
jQp8BzsidLsgwKrOYQOq;2024-06-19T22:45:45.222;10;1351000;"""6f851d4b-3236-451c-9797-fbdde79fd2e0"""
jRpRw6poopW0El1WT9RA;2024-06-05T06:30:00.456;5;680000;"""0b7fb6b1-ec1a-467a-9990-d774988416c1"""
jeoFCyCOAbFjs4sRAklO;2024-06-09T07:45:15.789;2;131000;"""afa95fcd-cac9-4c9d-8b05-e4e5c9f952e0"""
jevqqumlTPWzQd0EKzQz;2024-06-17T08:15:30.123;9;1236000;"""a3638eeb-0c24-42ec-9121-a4833733d770"""
jh5hYnkrsYgak3eUC8Pt;2024-06-27T09:30:45.250;10;951000;"""256a71bc-ff15-497a-93ca-2e772ec354b1"""
jisxSvg4KSGQRU1XY74e;2024-06-23T10:45:55.321;7;864000;"""9cc44d7e-4b59-4168-b765-4f7cfd11c7b9"""
jurqAM9Jd9RQAyrecGeb;2024-06-18T12:30:00.456;10;1070000;"""8961f080-bda3-4995-b34b-e907127ae5f3"""
jztV9gMrniTXqhbmrYkj;2024-06-08T13:45:15.789;8;810000;"""ae615a6c-5f70-4c28-81cb-228981f8bcf4"""
k1BpFfPyviXi5NBHcWIw;2024-06-27T15:30:30.123;2;291000;"""fd995abf-4dac-4732-8b59-2fc10bc0405e"""
k6rR5FH6csZdeoCqTSH8;2024-05-15T16:45:45.400;10;1394000;"""fd273a43-f2a6-4a89-8e73-5bb0bbdf60c9"""
kCBod54IPrZRnfqO7T6E;2024-06-30T18:30:00.600;9;505000;"""1c44e06e-151c-40a0-86b9-4fe18204322a"""
kEG994RES8l2dI3Rtkjh;2024-06-01T19:45:15.800;4;277000;"""92e8e074-caae-48b2-af15-7938266ae81e"""
kP2wcVTvGeb98FtKZPpI;2024-06-06T00:00:15.500;6;581598;"""91703615-1d73-498a-b0bd-342c31866676"""
kQqhDxZEPhptdaoZJ6pk;2024-06-03T00:00:25.123;3;277000;"""c6f334b4-0988-4da8-b30e-0474096f4804"""
kTeBDAZHwpVywj8Qk5FY;2024-06-26T00:00:30.789;8;1111000;"""75dc0413-a0c8-43e8-891e-8c810f4a7c32"""
kTjsqIMDs1e4SBegg76y;2024-07-01T00:00:45.888;1;150000;"""e5b33c42-ba1d-4b55-a351-99abe8cd9498"""
kU962IPwDCfqsMLS1fbN;2024-06-23T00:00:10.400;6;564000;"""39bcd816-9f1b-4b92-9c96-4405b9be0f63"""
kVgsO78fQRJowEo3x3C2;2024-06-19T00:00:20.600;3;232000;"""140b289b-5c60-4302-a3cf-51d04caa73cc"""
kVr4jY0JD8XN1U4KGCB1;2024-06-26T00:00:35.800;8;573000;"""7b3c1753-abff-453b-90ae-69cc0e8b3aff"""
khgHV1tNP7YUtenaod79;2024-06-19T00:00:40.999;8;649696;"""ee47a9b0-af56-4e82-870c-fa9f5d60ba02"""
khkWNuBzhPcs05gbn8fX;2024-06-16T00:00:55.321;6;541000;"""87cab783-8fe4-4469-9b17-f5d28f2cbbf6"""
kicX4SKhijMV9n3I3OKw;2024-06-10T00:00:59.456;10;898000;"""253dbee1-d74c-489a-af4f-eb8d33d5d672"""
kizlH0M7Ip68pscHjULK;2024-06-19T00:00:00.987;6;300000;"""8aac911a-7a44-4684-9c7e-97a1509a6842"""
kjmNOKwTAlFG1BLdiXEP;2024-06-12T00:00:15.250;6;597000;"""6522fff1-bac4-4d85-8fed-d2bffde18fe5"""
kk8MmFr1ajbTAx4eYw3o;2024-06-25T00:00:30.123;7;373000;"""b5015659-14e7-4a2f-a88b-9a1842aa6191"""
kksqdWJbI54ZBd6nYF3F;2024-06-19T00:00:45.321;2;292000;"""eb299e41-1d9c-4306-84f9-4f30ecf5d075"""
koCidfHpfSVK4KGBid8T;2024-06-30T00:00:00.150;5;664000;"""53cd6a65-ef31-422b-bb2f-6634a3172bdb"""
koRtyaod4q2jWHuUG8LV;2024-06-25T00:00:15.888;3;367000;"""c1ef395b-6b22-4f61-a40a-4a6d7b5cefcc"""
kuijsdTc7i8kfIxR49CK;2024-07-01T00:00:30.400;2;208000;"""aa720f0c-5a3d-440a-bf53-5fa561357b8d"""
kxtxYy2KYksPQJqcL1fG;2024-06-05T00:00:45.600;3;258000;"""07c47145-0a51-49e9-9cf2-c19ec8f35247"""
kyYIOPSFCrnAODkldjpS;2024-06-10T00:00:00.800;4;576000;"""f02227d7-6c02-4c09-bee6-6722940a4da6"""
l5GLW5WsAzrJlh1pvmaK;2024-06-06T00:00:10.999;7;714000;"""e8643129-cc19-49ce-a6dd-5fb7d522180f"""
l5GQjquL5jBwXrefubST;2024-06-11T00:00:20.222;10;1217050;"""c325a37d-dd76-4a29-8a4f-05239de761a4"""
lAkRFhkPZ1gUOMAWq1SW;2024-06-22T00:00:30.789;1;90000;"""9862cbe3-85cb-45c6-83a0-27f4000e9667"""
lCGdTGjrckHcTQDetO2O;2024-06-29T00:00:45.987;8;1109000;"""d694571f-7df0-4308-9821-632bde19d7c1"""
lCckbCjy1aqP6SokZefk;2024-06-10T00:00:00.999;4;385000;"""e42061f3-aba8-4ee8-aa83-758a26c690ed"""
lEIlK8QHEtKE2NXe0Z80;2024-06-03T00:00:05.123;9;824000;"""b5a04895-5c76-455d-a1bb-28e9a39afaa9"""
lGAoJY35X31eNXoDxg6h;2024-06-17T00:00:10.250;10;1200000;"""1b3f68cf-b120-4890-b13d-225e85255926"""
lGiy2Fed3MKnGLlQuDXj;2024-06-13T00:00:25.400;10;928000;"""69ecac90-de24-443c-84db-45e1bd187039"""
lLnJ12kRGZzjXt2nXCEf;2024-05-15T00:00:30.600;1;50000;"""96a5bea8-a60d-43ae-af14-a0ec46d05894"""
lNpDEcYIQS5xIIg6Y7ti;2024-06-20T00:00:45.800;3;200460;"""9c4233e1-a041-4ee2-a33f-acd98cdac2cb"""
lQr2RqtnA1lb1BfJFLXe;2024-06-16T00:00:00.999;1;88000;"""ad01718c-79a4-4698-a248-5b99a59f9b27"""
lUmOdNDoyQlfMuclM8u5;2024-06-21T00:00:15.123;8;1007000;"""2296c166-d2c9-4a2c-9bd3-a245f8ee1364"""
lg5NefTLdGii7Bmugpjk;2024-07-01T00:00:30.789;2;274000;"""b6dfc0a5-babb-4455-944c-5e4b765308e5"""
lqQIICGK5nRdA9nExvs0;2024-06-10T00:00:45.987;1;84000;"""e2e7babd-4dde-4cdd-ad99-cb88d719a579"""
ltY619MNnoCrJfJzdt9D;2024-06-21T00:00:00.456;2;171000;"""b6c36288-ba49-42ea-a503-ef5844daba22"""
lvvtqOXvSbQgyG8yOojh;2024-06-13T00:00:15.789;5;517000;"""2e9da1ef-a466-4559-9b06-f10db8a7f0da"""
m0Z6tAkSOQj3De0qhyKI;2024-06-04T00:00:30.123;1;139000;"""6266c11a-2cd9-43cb-9f24-cae3f6d00e1a"""
m1fUJaeZzsxafFMgS4Ax;2024-06-29T00:00:45.250;6;401000;"""8b01a389-494d-4feb-ba5f-7685656c2aeb"""
m50juLPBpMbgsQz83yJS;2024-06-24T00:00:55.321;8;608000;"""68f982aa-fadd-4c1b-94e0-df8b84c90de0"""
m8eMkN7QcvAf9pV1WoOn;2024-06-22T00:00:00.456;5;392000;"""671236d6-8997-4b2b-9507-7c51ddea40a2"""
mAt4LbvnsJzunbEa9xjv;2024-06-23T00:00:15.789;9;1163000;"""cc73435f-309e-4850-bc35-fc25c69e8545"""
mD9ioyMw4aHxFhQJTANh;2024-06-18T00:00:30.123;10;769000;"""68f898ae-3f5e-4d35-9f3a-6c9596f21bc3"""
mI9UQZjoOXie9ZBcJP7Y;2024-06-14T00:00:45.400;7;551000;"""44cf7e07-6771-4112-b17c-85e1463776b5"""
mIMLFHrRFTvQos1w3Z3e;2024-06-07T00:00:00.600;8;925000;"""87d61b85-0ee7-4ac5-853b-d1a41d01662a"""
mKTYFPgtdGXhBgzk5llR;2024-06-22T00:00:15.800;9;815000;"""d548e1f9-14a2-415e-b095-10d7dc2bb265"""
mMgERbnMjeaLsub66rmE;2024-06-16T00:00:30.999;3;401000;"""12a9138f-581c-462e-a441-7f556d04d9af"""
mVn05etShNDxWLa7u4fv;2024-06-10T00:00:45.222;10;1355000;"""08f2d7bb-6aa4-4532-9766-f3bd3912650a"""
mZgRqQvN0SpHQR5zyUwf;2024-05-17T00:00:00.456;1;50000;"""6b605ef5-e4a5-4f87-803f-3ca6b639fd92"""
ma3XsbByL49CmEydH9xB;2024-06-19T00:00:15.789;7;831000;"""9b98fa50-5c89-4366-91f0-fd174d1b96cb"""
mdBg3dfovie3krfp9UaR;2024-06-25T00:00:30.123;6;453000;"""24229e39-65f9-4f87-b19a-1692ccd41087"""
me44v2ihjlc9LQZAvCdD;2024-06-26T00:00:45.250;6;761000;"""19d952b0-bff6-4365-8fe3-c23601e7a437"""
mevpXBPHNrS9vpG0UwJj;2024-06-20T00:00:55.321;5;340000;"""7a18aa8d-e935-4e0a-b2da-9b170c3e2cda"""
mkSYRQfSjQPbs0AHfzVq;2024-06-17T00:00:00.456;2;251000;"""39894c07-9492-405e-bb1a-022815b32737"""
mleGyhpLZCwHA3Wjyhg2;2024-06-19T00:00:15.789;2;151000;"""a3d32813-0187-430f-b4d2-44ac6172b31e"""
mnMSehlNEDJwEMUWLg9e;2024-06-05T00:00:30.123;9;676000;"""d9e0532a-5bc3-4eac-9b5e-2cc34350260a"""
msMum8C9NWQ3h9OT9t3z;2024-06-09T00:00:45.400;6;462000;"""20b411c0-b56a-41d5-bb28-94aee45ff2fd"""
mvlM0FW5kJrQg8AECD2K;2024-06-17T00:00:00.600;2;211000;"""c98b49b2-a6b0-433e-bcbc-366e69aa86e1"""
n0VhNZvSFk7so3DaJHe9;2024-06-27T00:00:15.800;10;1364000;"""581a922e-1ca4-4575-9c1a-a9ed794f8868"""
n3sGTw9jMEYIrEw7WNzo;2024-06-23T00:00:30.999;2;172000;"""782d24e3-764d-4553-8de1-3665db61dc87"""
n4UH1qooSCVj6eV8lLm4;2024-06-18T00:00:45.222;9;1120000;"""17b0ebf9-6050-4faa-bdbf-dac9fdcf8bad"""
n7UVyn4vOkWq3tvXaGC1;2024-06-08T00:00:00.456;3;216150;"""573b88fd-a36e-4ed9-97cf-732c1425f680"""
n9NN875vujatDDZdjPOt;2024-06-27T00:00:15.789;1;67000;"""e56ccb33-1686-4ae4-9eef-a0d454bb3392"""
n9cXiTLh8gQEdekYrD45;2024-05-15T00:00:30.123;5;300000;"""e4c4599b-4bf1-416c-bbf9-14ade826bce4"""
n9oXqOHTAT48cAb09ev4;2024-06-30T00:00:45.400;2;215000;"""2f6b71ed-569d-4754-a021-e95dba26464f"""
nBv3b9YUFC6UFTL38YUS;2024-06-01T00:00:00.600;4;379000;"""8dc684fd-7067-49ea-bb32-da91e2bb4eca"""
